OrderID,OrderDate,Branch,Category,MenuItem,Quantity,UnitPrice,OrderValue,OrderChannel,DeliveryPartner,PrepTimeMinutes,DeliveryTimeMinutes,TotalTimeMinutes,PaymentMethod,CustomerRating,WastageQuantityKg,Weather,DayType,OptimizationPhase
ORD000155,2023-01-05,Canary Wharf,Desserts,Ice Cream Sundae,2,5.0,10.0,Takeaway,N/A,28,0,28,Card,1,0,Clear,Weekday,Pre-Optimization
ORD000156,2023-01-05,Camden High Street,Desserts,Cheesecake,2,6.0,12.0,Delivery,Uber Eats,22,49,71,Cash,5,0.46,Rain,Weekday,Pre-Optimization
ORD000157,2023-01-05,Canary Wharf,Starters,Calamari,1,7.0,7.0,Takeaway,N/A,26,0,26,Mobile Wallet,1,0,Cloudy,Weekday,Pre-Optimization
ORD000158,2023-01-05,Greenwich Riverside,Mains,Margherita Pizza,4,11.0,44.0,Dine-In,N/A,16,0,16,Mobile Wallet,5,0,Rain,Weekday,Pre-Optimization
ORD000159,2023-01-05,Shoreditch East,Desserts,Ice Cream Sundae,1,5.0,5.0,Dine-In,N/A,23,0,23,Mobile Wallet,3,0,Clear,Weekday,Pre-Optimization
ORD000160,2023-01-05,Shoreditch East,Desserts,Tiramisu,2,6.5,13.0,Dine-In,N/A,27,0,27,Mobile Wallet,5,0.36,Clear,Weekday,Pre-Optimization
ORD000161,2023-01-05,Shoreditch East,Desserts,Chocolate Brownie,1,5.5,5.5,Takeaway,N/A,27,0,27,Mobile Wallet,3,0,Clear,Weekday,Pre-Optimization
ORD000162,2023-01-05,Canary Wharf,Starters,Soup of the Day,1,5.0,5.0,Delivery,Uber Eats,18,58,76,Cash,3,0.02,Cloudy,Weekday,Pre-Optimization
ORD000163,2023-01-05,Canary Wharf,Starters,Calamari,2,7.0,14.0,Dine-In,N/A,21,0,21,Card,3,0,Clear,Weekday,Pre-Optimization
ORD000164,2023-01-05,Greenwich Riverside,Mains,Chicken Tikka Masala,2,13.5,27.0,Delivery,In-House Rider,23,37,60,Cash,3,0,Rain,Weekday,Pre-Optimization
ORD000165,2023-01-05,Greenwich Riverside,Starters,Calamari,2,7.0,14.0,Takeaway,N/A,22,0,22,Cash,5,0.74,Clear,Weekday,Pre-Optimization
ORD000166,2023-01-05,Greenwich Riverside,Beverages,Fresh Juice,1,3.5,3.5,Delivery,Deliveroo,14,35,49,Cash,4,0,Rain,Weekday,Pre-Optimization
ORD000167,2023-01-05,Greenwich Riverside,Desserts,Ice Cream Sundae,4,5.0,20.0,Dine-In,N/A,16,0,16,Card,3,0,Clear,Weekday,Pre-Optimization
ORD000168,2023-01-05,Kingston Upon Thames,Desserts,Chocolate Brownie,3,5.5,16.5,Dine-In,N/A,17,0,17,Mobile Wallet,4,0,Clear,Weekday,Pre-Optimization
ORD000169,2023-01-05,Shoreditch East,Mains,Margherita Pizza,1,11.0,11.0,Delivery,Uber Eats,24,55,79,Mobile Wallet,4,0,Clear,Weekday,Pre-Optimization
ORD000170,2023-01-05,Canary Wharf,Beverages,Milkshake,1,4.0,4.0,Dine-In,N/A,23,0,23,Cash,4,0,Clear,Weekday,Pre-Optimization
ORD000171,2023-01-06,Kingston Upon Thames,Mains,Beef Burger,2,10.5,21.0,Dine-In,N/A,17,0,17,Cash,5,0,Clear,Weekday,Pre-Optimization
ORD000172,2023-01-06,Camden High Street,Starters,Soup of the Day,1,5.0,5.0,Delivery,Just Eat,15,50,65,Cash,5,1.23,Clear,Weekday,Pre-Optimization
ORD000173,2023-01-06,Camden High Street,Beverages,Milkshake,2,4.0,8.0,Delivery,Deliveroo,16,38,54,Card,3,0,Cloudy,Weekday,Pre-Optimization
ORD000174,2023-01-06,Camden High Street,Starters,Soup of the Day,1,5.0,5.0,Takeaway,N/A,17,0,17,Mobile Wallet,5,0,Clear,Weekday,Pre-Optimization
ORD000175,2023-01-06,Canary Wharf,Mains,Veg Stir Fry,3,9.5,28.5,Takeaway,N/A,19,0,19,Cash,5,0.85,Rain,Weekday,Pre-Optimization
ORD000176,2023-01-06,Camden High Street,Beverages,Coffee,1,3.0,3.0,Takeaway,N/A,17,0,17,Cash,4,0,Clear,Weekday,Pre-Optimization
ORD000177,2023-01-06,Camden High Street,Mains,Margherita Pizza,1,11.0,11.0,Takeaway,N/A,27,0,27,Mobile Wallet,5,0,Clear,Weekday,Pre-Optimization
ORD000178,2023-01-06,Shoreditch East,Desserts,Ice Cream Sundae,1,5.0,5.0,Takeaway,N/A,17,0,17,Card,5,0,Clear,Weekday,Pre-Optimization
ORD000179,2023-01-06,Canary Wharf,Mains,Grilled Salmon,1,16.0,16.0,Delivery,Deliveroo,15,48,63,Mobile Wallet,3,0,Rain,Weekday,Pre-Optimization
ORD000180,2023-01-06,Camden High Street,Beverages,Milkshake,2,4.0,8.0,Dine-In,N/A,28,0,28,Mobile Wallet,2,0,Cloudy,Weekday,Pre-Optimization
ORD000181,2023-01-06,Camden High Street,Starters,Garlic Bread,3,4.5,13.5,Dine-In,N/A,16,0,16,Cash,5,0,Clear,Weekday,Pre-Optimization
ORD000182,2023-01-06,Greenwich Riverside,Desserts,Chocolate Brownie,1,5.5,5.5,Takeaway,N/A,28,0,28,Cash,3,0,Cloudy,Weekday,Pre-Optimization
ORD000183,2023-01-06,Canary Wharf,Mains,Chicken Tikka Masala,2,13.5,27.0,Delivery,Just Eat,29,49,78,Cash,1,0,Rain,Weekday,Pre-Optimization
ORD000184,2023-01-06,Canary Wharf,Desserts,Chocolate Brownie,3,5.5,16.5,Dine-In,N/A,14,0,14,Card,3,0,Clear,Weekday,Pre-Optimization
ORD000185,2023-01-06,Shoreditch East,Desserts,Tiramisu,2,6.5,13.0,Dine-In,N/A,21,0,21,Cash,5,0.13,Clear,Weekday,Pre-Optimization
ORD000186,2023-01-06,Kingston Upon Thames,Starters,Soup of the Day,1,5.0,5.0,Delivery,Deliveroo,18,42,60,Mobile Wallet,3,0,Clear,Weekday,Pre-Optimization
ORD000187,2023-01-06,Camden High Street,Beverages,Fresh Juice,2,3.5,7.0,Takeaway,N/A,20,0,20,Mobile Wallet,2,0,Rain,Weekday,Pre-Optimization
ORD000188,2023-01-06,Greenwich Riverside,Mains,Beef Burger,4,10.5,42.0,Takeaway,N/A,14,0,14,Cash,4,1.21,Cloudy,Weekday,Pre-Optimization
ORD000189,2023-01-06,Shoreditch East,Beverages,Coffee,3,3.0,9.0,Dine-In,N/A,30,0,30,Cash,4,0,Clear,Weekday,Pre-Optimization
ORD000190,2023-01-06,Shoreditch East,Mains,Fish & Chips,1,12.0,12.0,Dine-In,N/A,25,0,25,Cash,3,0,Clear,Weekday,Pre-Optimization
ORD000191,2023-01-06,Greenwich Riverside,Starters,Calamari,1,7.0,7.0,Dine-In,N/A,28,0,28,Card,5,0,Clear,Weekday,Pre-Optimization
ORD000192,2023-01-06,Kingston Upon Thames,Starters,Calamari,1,7.0,7.0,Takeaway,N/A,29,0,29,Mobile Wallet,4,0,Cloudy,Weekday,Pre-Optimization
ORD000193,2023-01-06,Greenwich Riverside,Beverages,Soft Drink,2,2.5,5.0,Dine-In,N/A,18,0,18,Cash,2,0,Cloudy,Weekday,Pre-Optimization
ORD000194,2023-01-06,Greenwich Riverside,Starters,Soup of the Day,1,5.0,5.0,Dine-In,N/A,25,0,25,Mobile Wallet,4,0,Cloudy,Weekday,Pre-Optimization
ORD000195,2023-01-06,Camden High Street,Desserts,Tiramisu,4,6.5,26.0,Delivery,In-House Rider,22,45,67,Mobile Wallet,5,0,Cloudy,Weekday,Pre-Optimization
ORD000196,2023-01-06,Kingston Upon Thames,Beverages,Soft Drink,3,2.5,7.5,Dine-In,N/A,25,0,25,Card,1,0,Clear,Weekday,Pre-Optimization
ORD000197,2023-01-06,Canary Wharf,Starters,Soup of the Day,3,5.0,15.0,Delivery,In-House Rider,15,41,56,Mobile Wallet,3,0,Cloudy,Weekday,Pre-Optimization
ORD000198,2023-01-06,Camden High Street,Desserts,Chocolate Brownie,2,5.5,11.0,Dine-In,N/A,20,0,20,Mobile Wallet,3,0,Clear,Weekday,Pre-Optimization
ORD000199,2023-01-07,Camden High Street,Desserts,Cheesecake,1,6.0,6.0,Takeaway,N/A,17,0,17,Cash,4,0,Clear,Weekend,Pre-Optimization
ORD000200,2023-01-07,Shoreditch East,Starters,Garlic Bread,1,4.5,4.5,Delivery,Deliveroo,15,35,50,Card,5,0,Clear,Weekend,Pre-Optimization
ORD000201,2023-01-07,Shoreditch East,Starters,Calamari,4,7.0,28.0,Delivery,Just Eat,14,65,79,Card,4,0,Cloudy,Weekend,Pre-Optimization
ORD000202,2023-01-07,Greenwich Riverside,Desserts,Cheesecake,1,6.0,6.0,Dine-In,N/A,21,0,21,Mobile Wallet,5,0,Rain,Weekend,Pre-Optimization
ORD000203,2023-01-07,Shoreditch East,Mains,Margherita Pizza,1,11.0,11.0,Dine-In,N/A,27,0,27,Card,5,0,Cloudy,Weekend,Pre-Optimization
ORD000204,2023-01-07,Canary Wharf,Mains,Veg Stir Fry,1,9.5,9.5,Delivery,Uber Eats,28,55,83,Card,5,0,Rain,Weekend,Pre-Optimization
ORD000205,2023-01-07,Shoreditch East,Mains,Fish & Chips,1,12.0,12.0,Takeaway,N/A,20,0,20,Cash,4,0,Clear,Weekend,Pre-Optimization
ORD000206,2023-01-07,Shoreditch East,Mains,Fish & Chips,1,12.0,12.0,Dine-In,N/A,19,0,19,Card,2,0,Clear,Weekend,Pre-Optimization
ORD000207,2023-01-07,Camden High Street,Beverages,Coffee,1,3.0,3.0,Dine-In,N/A,18,0,18,Cash,5,0,Clear,Weekend,Pre-Optimization
ORD000208,2023-01-07,Shoreditch East,Starters,Soup of the Day,3,5.0,15.0,Dine-In,N/A,20,0,20,Cash,4,0.27,Cloudy,Weekend,Pre-Optimization
ORD000209,2023-01-07,Shoreditch East,Starters,Bruschetta,3,5.5,16.5,Dine-In,N/A,29,0,29,Cash,5,1.0,Rain,Weekend,Pre-Optimization
ORD000210,2023-01-07,Shoreditch East,Mains,Beef Burger,1,10.5,10.5,Takeaway,N/A,30,0,30,Cash,2,0,Clear,Weekend,Pre-Optimization
ORD000211,2023-01-07,Canary Wharf,Beverages,Fresh Juice,1,3.5,3.5,Dine-In,N/A,27,0,27,Cash,5,0,Clear,Weekend,Pre-Optimization
ORD000212,2023-01-07,Kingston Upon Thames,Desserts,Cheesecake,1,6.0,6.0,Delivery,Uber Eats,14,47,61,Mobile Wallet,2,0,Clear,Weekend,Pre-Optimization
ORD000213,2023-01-07,Canary Wharf,Desserts,Chocolate Brownie,2,5.5,11.0,Delivery,Just Eat,15,43,58,Card,1,0,Clear,Weekend,Pre-Optimization
ORD000214,2023-01-07,Kingston Upon Thames,Mains,Margherita Pizza,1,11.0,11.0,Delivery,In-House Rider,21,64,85,Card,5,0,Rain,Weekend,Pre-Optimization
ORD000215,2023-01-07,Camden High Street,Mains,Beef Burger,1,10.5,10.5,Dine-In,N/A,28,0,28,Mobile Wallet,5,0,Clear,Weekend,Pre-Optimization
ORD000216,2023-01-07,Camden High Street,Starters,Soup of the Day,1,5.0,5.0,Delivery,Just Eat,29,62,91,Mobile Wallet,3,0.18,Cloudy,Weekend,Pre-Optimization
ORD000217,2023-01-07,Kingston Upon Thames,Mains,Grilled Salmon,1,16.0,16.0,Takeaway,N/A,28,0,28,Mobile Wallet,4,0,Clear,Weekend,Pre-Optimization
ORD000218,2023-01-07,Greenwich Riverside,Beverages,Coffee,1,3.0,3.0,Takeaway,N/A,15,0,15,Cash,4,0,Clear,Weekend,Pre-Optimization
ORD000219,2023-01-07,Greenwich Riverside,Desserts,Chocolate Brownie,3,5.5,16.5,Delivery,In-House Rider,24,58,82,Card,1,0,Clear,Weekend,Pre-Optimization
ORD000220,2023-01-07,Greenwich Riverside,Starters,Garlic Bread,1,4.5,4.5,Takeaway,N/A,30,0,30,Card,5,0,Clear,Weekend,Pre-Optimization
ORD000221,2023-01-07,Camden High Street,Desserts,Ice Cream Sundae,4,5.0,20.0,Dine-In,N/A,28,0,28,Mobile Wallet,5,0,Cloudy,Weekend,Pre-Optimization
ORD000222,2023-01-07,Camden High Street,Mains,Veg Stir Fry,3,9.5,28.5,Dine-In,N/A,22,0,22,Mobile Wallet,4,0,Rain,Weekend,Pre-Optimization
ORD000223,2023-01-07,Canary Wharf,Starters,Garlic Bread,1,4.5,4.5,Dine-In,N/A,15,0,15,Cash,5,0,Clear,Weekend,Pre-Optimization
ORD000224,2023-01-07,Camden High Street,Beverages,Coffee,3,3.0,9.0,Takeaway,N/A,16,0,16,Cash,4,0,Clear,Weekend,Pre-Optimization
ORD000225,2023-01-07,Kingston Upon Thames,Mains,Fish & Chips,3,12.0,36.0,Dine-In,N/A,23,0,23,Cash,5,0.82,Cloudy,Weekend,Pre-Optimization
ORD000226,2023-01-07,Kingston Upon Thames,Mains,Grilled Salmon,2,16.0,32.0,Takeaway,N/A,20,0,20,Mobile Wallet,3,0,Clear,Weekend,Pre-Optimization
ORD000227,2023-01-07,Kingston Upon Thames,Mains,Fish & Chips,1,12.0,12.0,Takeaway,N/A,24,0,24,Card,5,0,Cloudy,Weekend,Pre-Optimization
ORD000228,2023-01-07,Greenwich Riverside,Desserts,Cheesecake,1,6.0,6.0,Dine-In,N/A,21,0,21,Cash,4,0,Clear,Weekend,Pre-Optimization
ORD000229,2023-01-07,Shoreditch East,Starters,Garlic Bread,1,4.5,4.5,Dine-In,N/A,16,0,16,Mobile Wallet,2,0,Clear,Weekend,Pre-Optimization
ORD000230,2023-01-07,Greenwich Riverside,Desserts,Cheesecake,2,6.0,12.0,Delivery,In-House Rider,30,39,69,Mobile Wallet,3,0,Clear,Weekend,Pre-Optimization
ORD000231,2023-01-07,Canary Wharf,Mains,Beef Burger,2,10.5,21.0,Dine-In,N/A,22,0,22,Mobile Wallet,5,0,Cloudy,Weekend,Pre-Optimization
ORD000232,2023-01-07,Greenwich Riverside,Mains,Margherita Pizza,1,11.0,11.0,Dine-In,N/A,17,0,17,Card,4,0,Clear,Weekend,Pre-Optimization
ORD000233,2023-01-07,Greenwich Riverside,Mains,Margherita Pizza,1,11.0,11.0,Delivery,Uber Eats,17,49,66,Cash,3,0,Clear,Weekend,Pre-Optimization
ORD000234,2023-01-07,Canary Wharf,Beverages,Milkshake,2,4.0,8.0,Dine-In,N/A,24,0,24,Card,3,0,Clear,Weekend,Pre-Optimization
ORD000235,2023-01-07,Greenwich Riverside,Beverages,Milkshake,1,4.0,4.0,Dine-In,N/A,18,0,18,Cash,4,0,Clear,Weekend,Pre-Optimization
ORD000236,2023-01-07,Canary Wharf,Mains,Grilled Salmon,4,16.0,64.0,Dine-In,N/A,20,0,20,Cash,2,0,Clear,Weekend,Pre-Optimization
ORD000237,2023-01-07,Canary Wharf,Beverages,Fresh Juice,1,3.5,3.5,Takeaway,N/A,23,0,23,Mobile Wallet,3,0,Cloudy,Weekend,Pre-Optimization
ORD000238,2023-01-07,Greenwich Riverside,Desserts,Cheesecake,1,6.0,6.0,Dine-In,N/A,25,0,25,Cash,1,0,Clear,Weekend,Pre-Optimization
ORD000239,2023-01-07,Camden High Street,Beverages,Coffee,1,3.0,3.0,Dine-In,N/A,18,0,18,Card,1,0,Clear,Weekend,Pre-Optimization
ORD000240,2023-01-07,Kingston Upon Thames,Desserts,Chocolate Brownie,2,5.5,11.0,Delivery,In-House Rider,19,48,67,Cash,4,0.16,Clear,Weekend,Pre-Optimization
ORD000241,2023-01-07,Canary Wharf,Beverages,Coffee,3,3.0,9.0,Takeaway,N/A,27,0,27,Mobile Wallet,5,0,Clear,Weekend,Pre-Optimization
ORD000242,2023-01-07,Kingston Upon Thames,Desserts,Ice Cream Sundae,1,5.0,5.0,Delivery,In-House Rider,25,61,86,Mobile Wallet,3,0.21,Cloudy,Weekend,Pre-Optimization
ORD000243,2023-01-07,Canary Wharf,Beverages,Milkshake,1,4.0,4.0,Delivery,Uber Eats,26,31,57,Mobile Wallet,5,0.09,Cloudy,Weekend,Pre-Optimization
ORD000244,2023-01-07,Kingston Upon Thames,Beverages,Milkshake,1,4.0,4.0,Dine-In,N/A,18,0,18,Mobile Wallet,5,0,Clear,Weekend,Pre-Optimization
ORD000245,2023-01-07,Kingston Upon Thames,Starters,Calamari,1,7.0,7.0,Delivery,In-House Rider,19,58,77,Cash,2,0,Cloudy,Weekend,Pre-Optimization
ORD000246,2023-01-07,Camden High Street,Desserts,Chocolate Brownie,1,5.5,5.5,Takeaway,N/A,21,0,21,Cash,5,0.31,Cloudy,Weekend,Pre-Optimization
ORD000247,2023-01-07,Kingston Upon Thames,Mains,Beef Burger,1,10.5,10.5,Dine-In,N/A,26,0,26,Card,5,0,Rain,Weekend,Pre-Optimization
ORD000248,2023-01-07,Camden High Street,Mains,Grilled Salmon,1,16.0,16.0,Dine-In,N/A,15,0,15,Card,2,0,Clear,Weekend,Pre-Optimization
ORD000249,2023-01-07,Greenwich Riverside,Mains,Veg Stir Fry,4,9.5,38.0,Dine-In,N/A,29,0,29,Card,5,0,Rain,Weekend,Pre-Optimization
ORD000250,2023-01-07,Shoreditch East,Desserts,Tiramisu,3,6.5,19.5,Dine-In,N/A,29,0,29,Card,3,0,Clear,Weekend,Pre-Optimization
ORD000251,2023-01-07,Canary Wharf,Starters,Garlic Bread,4,4.5,18.0,Dine-In,N/A,23,0,23,Cash,4,0.8,Clear,Weekend,Pre-Optimization
ORD000252,2023-01-07,Greenwich Riverside,Starters,Calamari,1,7.0,7.0,Takeaway,N/A,25,0,25,Mobile Wallet,5,0,Clear,Weekend,Pre-Optimization
ORD000253,2023-01-07,Shoreditch East,Mains,Veg Stir Fry,2,9.5,19.0,Dine-In,N/A,24,0,24,Card,5,0.29,Clear,Weekend,Pre-Optimization
ORD000254,2023-01-08,Shoreditch East,Beverages,Soft Drink,3,2.5,7.5,Takeaway,N/A,21,0,21,Card,4,0,Clear,Weekend,Pre-Optimization
ORD000255,2023-01-08,Kingston Upon Thames,Beverages,Fresh Juice,1,3.5,3.5,Dine-In,N/A,21,0,21,Cash,3,0,Cloudy,Weekend,Pre-Optimization
ORD000256,2023-01-08,Kingston Upon Thames,Desserts,Cheesecake,1,6.0,6.0,Delivery,Just Eat,30,38,68,Card,2,0,Clear,Weekend,Pre-Optimization
ORD000257,2023-01-08,Kingston Upon Thames,Desserts,Tiramisu,1,6.5,6.5,Delivery,Deliveroo,23,25,48,Cash,3,0,Cloudy,Weekend,Pre-Optimization
ORD000258,2023-01-08,Shoreditch East,Starters,Calamari,1,7.0,7.0,Dine-In,N/A,25,0,25,Mobile Wallet,3,0,Rain,Weekend,Pre-Optimization
ORD000259,2023-01-08,Camden High Street,Mains,Margherita Pizza,3,11.0,33.0,Dine-In,N/A,26,0,26,Cash,4,0,Clear,Weekend,Pre-Optimization
ORD000260,2023-01-08,Shoreditch East,Mains,Chicken Tikka Masala,1,13.5,13.5,Delivery,Uber Eats,27,26,53,Mobile Wallet,3,0,Cloudy,Weekend,Pre-Optimization
ORD000261,2023-01-08,Greenwich Riverside,Starters,Calamari,1,7.0,7.0,Dine-In,N/A,17,0,17,Cash,2,0,Rain,Weekend,Pre-Optimization
ORD000262,2023-01-08,Camden High Street,Mains,Chicken Tikka Masala,1,13.5,13.5,Dine-In,N/A,23,0,23,Card,4,0.47,Rain,Weekend,Pre-Optimization
ORD000263,2023-01-08,Shoreditch East,Mains,Grilled Salmon,2,16.0,32.0,Takeaway,N/A,30,0,30,Cash,2,0,Rain,Weekend,Pre-Optimization
ORD000264,2023-01-08,Camden High Street,Mains,Fish & Chips,3,12.0,36.0,Dine-In,N/A,15,0,15,Card,3,0.48,Cloudy,Weekend,Pre-Optimization
ORD000265,2023-01-08,Canary Wharf,Starters,Bruschetta,1,5.5,5.5,Delivery,Just Eat,21,42,63,Mobile Wallet,5,0,Clear,Weekend,Pre-Optimization
ORD000266,2023-01-08,Canary Wharf,Beverages,Soft Drink,1,2.5,2.5,Takeaway,N/A,20,0,20,Cash,3,0,Cloudy,Weekend,Pre-Optimization
ORD000267,2023-01-08,Greenwich Riverside,Starters,Soup of the Day,4,5.0,20.0,Delivery,Uber Eats,19,59,78,Card,1,0,Clear,Weekend,Pre-Optimization
ORD000268,2023-01-08,Shoreditch East,Mains,Chicken Tikka Masala,1,13.5,13.5,Delivery,Just Eat,16,37,53,Mobile Wallet,5,1.06,Rain,Weekend,Pre-Optimization
ORD000269,2023-01-08,Shoreditch East,Starters,Garlic Bread,1,4.5,4.5,Delivery,Just Eat,18,47,65,Mobile Wallet,5,0,Clear,Weekend,Pre-Optimization
ORD000270,2023-01-08,Kingston Upon Thames,Starters,Calamari,1,7.0,7.0,Dine-In,N/A,19,0,19,Mobile Wallet,3,0,Clear,Weekend,Pre-Optimization
ORD000271,2023-01-08,Greenwich Riverside,Starters,Calamari,2,7.0,14.0,Delivery,In-House Rider,25,56,81,Card,5,0,Clear,Weekend,Pre-Optimization
ORD000272,2023-01-08,Camden High Street,Beverages,Soft Drink,4,2.5,10.0,Delivery,Deliveroo,24,53,77,Cash,4,0,Rain,Weekend,Pre-Optimization
ORD000273,2023-01-08,Camden High Street,Beverages,Fresh Juice,1,3.5,3.5,Dine-In,N/A,24,0,24,Mobile Wallet,4,0,Clear,Weekend,Pre-Optimization
ORD000274,2023-01-08,Greenwich Riverside,Beverages,Milkshake,1,4.0,4.0,Takeaway,N/A,25,0,25,Card,3,0,Cloudy,Weekend,Pre-Optimization
ORD000275,2023-01-08,Canary Wharf,Starters,Bruschetta,1,5.5,5.5,Takeaway,N/A,14,0,14,Card,3,0,Clear,Weekend,Pre-Optimization
ORD000276,2023-01-08,Shoreditch East,Beverages,Coffee,3,3.0,9.0,Delivery,Deliveroo,17,44,61,Mobile Wallet,3,0,Rain,Weekend,Pre-Optimization
ORD000277,2023-01-08,Canary Wharf,Desserts,Cheesecake,1,6.0,6.0,Dine-In,N/A,25,0,25,Cash,5,0.28,Rain,Weekend,Pre-Optimization
ORD000278,2023-01-08,Greenwich Riverside,Mains,Beef Burger,1,10.5,10.5,Delivery,Just Eat,19,44,63,Mobile Wallet,4,1.03,Clear,Weekend,Pre-Optimization
ORD000279,2023-01-08,Greenwich Riverside,Desserts,Tiramisu,1,6.5,6.5,Takeaway,N/A,15,0,15,Cash,4,0,Clear,Weekend,Pre-Optimization
ORD000280,2023-01-08,Camden High Street,Beverages,Coffee,1,3.0,3.0,Delivery,Uber Eats,16,28,44,Mobile Wallet,3,0,Clear,Weekend,Pre-Optimization
ORD000281,2023-01-08,Camden High Street,Mains,Chicken Tikka Masala,3,13.5,40.5,Takeaway,N/A,19,0,19,Cash,5,0,Rain,Weekend,Pre-Optimization
ORD000282,2023-01-08,Canary Wharf,Beverages,Fresh Juice,1,3.5,3.5,Takeaway,N/A,24,0,24,Mobile Wallet,4,0,Cloudy,Weekend,Pre-Optimization
ORD000283,2023-01-08,Shoreditch East,Starters,Bruschetta,3,5.5,16.5,Delivery,In-House Rider,24,63,87,Mobile Wallet,5,0,Cloudy,Weekend,Pre-Optimization
ORD000284,2023-01-08,Greenwich Riverside,Mains,Margherita Pizza,1,11.0,11.0,Takeaway,N/A,24,0,24,Mobile Wallet,2,0.28,Rain,Weekend,Pre-Optimization
ORD000285,2023-01-08,Greenwich Riverside,Mains,Margherita Pizza,2,11.0,22.0,Takeaway,N/A,25,0,25,Mobile Wallet,4,0,Clear,Weekend,Pre-Optimization
ORD000286,2023-01-08,Kingston Upon Thames,Mains,Veg Stir Fry,1,9.5,9.5,Dine-In,N/A,19,0,19,Card,4,1.29,Clear,Weekend,Pre-Optimization
ORD000287,2023-01-08,Camden High Street,Mains,Veg Stir Fry,2,9.5,19.0,Dine-In,N/A,21,0,21,Mobile Wallet,4,0,Rain,Weekend,Pre-Optimization
ORD000288,2023-01-08,Kingston Upon Thames,Starters,Bruschetta,3,5.5,16.5,Delivery,In-House Rider,28,33,61,Mobile Wallet,4,0,Cloudy,Weekend,Pre-Optimization
ORD000289,2023-01-08,Camden High Street,Beverages,Coffee,1,3.0,3.0,Takeaway,N/A,26,0,26,Mobile Wallet,5,0,Rain,Weekend,Pre-Optimization
ORD000290,2023-01-08,Camden High Street,Starters,Soup of the Day,1,5.0,5.0,Dine-In,N/A,15,0,15,Cash,5,0,Cloudy,Weekend,Pre-Optimization
ORD000291,2023-01-08,Greenwich Riverside,Mains,Margherita Pizza,1,11.0,11.0,Dine-In,N/A,16,0,16,Mobile Wallet,1,0,Clear,Weekend,Pre-Optimization
ORD000292,2023-01-08,Canary Wharf,Desserts,Chocolate Brownie,3,5.5,16.5,Dine-In,N/A,14,0,14,Cash,5,0,Rain,Weekend,Pre-Optimization
ORD000293,2023-01-08,Canary Wharf,Starters,Soup of the Day,3,5.0,15.0,Delivery,Uber Eats,17,47,64,Mobile Wallet,4,0,Clear,Weekend,Pre-Optimization
ORD000294,2023-01-08,Shoreditch East,Mains,Beef Burger,2,10.5,21.0,Dine-In,N/A,14,0,14,Mobile Wallet,4,0,Clear,Weekend,Pre-Optimization
ORD000295,2023-01-08,Camden High Street,Mains,Chicken Tikka Masala,1,13.5,13.5,Delivery,Uber Eats,26,34,60,Mobile Wallet,2,0,Rain,Weekend,Pre-Optimization
ORD000296,2023-01-08,Canary Wharf,Starters,Garlic Bread,1,4.5,4.5,Delivery,Deliveroo,29,57,86,Cash,2,0,Clear,Weekend,Pre-Optimization
ORD000297,2023-01-08,Shoreditch East,Desserts,Tiramisu,3,6.5,19.5,Takeaway,N/A,19,0,19,Mobile Wallet,2,0,Cloudy,Weekend,Pre-Optimization
ORD000298,2023-01-08,Kingston Upon Thames,Desserts,Cheesecake,1,6.0,6.0,Takeaway,N/A,20,0,20,Cash,2,0,Clear,Weekend,Pre-Optimization
ORD000299,2023-01-08,Shoreditch East,Beverages,Soft Drink,1,2.5,2.5,Delivery,Just Eat,26,47,73,Cash,5,0,Clear,Weekend,Pre-Optimization
ORD000300,2023-01-08,Camden High Street,Starters,Soup of the Day,2,5.0,10.0,Dine-In,N/A,18,0,18,Cash,4,1.49,Clear,Weekend,Pre-Optimization
ORD000301,2023-01-08,Kingston Upon Thames,Mains,Margherita Pizza,4,11.0,44.0,Takeaway,N/A,15,0,15,Mobile Wallet,2,0.3,Clear,Weekend,Pre-Optimization
ORD000302,2023-01-08,Kingston Upon Thames,Desserts,Cheesecake,2,6.0,12.0,Takeaway,N/A,21,0,21,Card,3,0,Cloudy,Weekend,Pre-Optimization
ORD000303,2023-01-08,Canary Wharf,Mains,Grilled Salmon,1,16.0,16.0,Takeaway,N/A,26,0,26,Cash,5,0,Clear,Weekend,Pre-Optimization
ORD000304,2023-01-08,Greenwich Riverside,Mains,Grilled Salmon,3,16.0,48.0,Takeaway,N/A,25,0,25,Card,5,1.31,Clear,Weekend,Pre-Optimization
ORD000305,2023-01-08,Greenwich Riverside,Mains,Fish & Chips,4,12.0,48.0,Dine-In,N/A,16,0,16,Card,5,0,Rain,Weekend,Pre-Optimization
ORD000306,2023-01-08,Kingston Upon Thames,Desserts,Chocolate Brownie,1,5.5,5.5,Takeaway,N/A,20,0,20,Mobile Wallet,2,0,Clear,Weekend,Pre-Optimization
ORD000307,2023-01-08,Canary Wharf,Desserts,Cheesecake,4,6.0,24.0,Delivery,Just Eat,16,56,72,Cash,2,0,Clear,Weekend,Pre-Optimization
ORD000308,2023-01-08,Camden High Street,Mains,Veg Stir Fry,1,9.5,9.5,Delivery,In-House Rider,20,28,48,Cash,4,0,Clear,Weekend,Pre-Optimization
ORD000309,2023-01-08,Kingston Upon Thames,Mains,Beef Burger,1,10.5,10.5,Takeaway,N/A,15,0,15,Card,3,1.21,Cloudy,Weekend,Pre-Optimization
